149244	899
149360	899
149472	899
149588	899
149700	120
149812	121
149924	120
150036	120
150148	120
150260	899
150380	899
150492	899
150604	899
150716	120
150828	120
150940	120
151052	120
151164	899
151276	899
151396	899
151508	899
151620	120
151732	121
151844	120
151956	121
152068	902
152180	899
152292	899
152412	899
152524	664
152636	124
152748	120
152860	121
152972	120
153084	899
153196	899
153308	899
153428	899
153540	120
153652	124
153764	120
153876	124
153988	899
154104	899
154216	899
154328	899
154444	120
154556	124
154668	120
154784	124
154896	876
155008	899
155120	899
155232	899
155344	899
155460	124
155576	120
155688	124
155800	120
155912	899
156024	899
156136	899
156248	899
156360	121
156480	120
156592	120
156704	124
156816	899
156928	899
157040	899
157152	899
157264	120
157376	121
157496	121
157608	120
157720	120
157832	899
157944	899
158056	899
158168	899
158280	124
158392	120
158512	120
158624	124
158736	899
158848	899
158960	899
159072	899
159184	120
159300	120
159412	120
159528	120
159640	903
159752	899
159864	899
159980	899
160092	899
160204	121
160316	120
160428	121
160544	124
160660	899
160772	902
160884	899
160996	903
161108	124
161220	121
161332	124
161444	120
161556	903
161672	902
161784	899
161896	899
162008	121
162120	124
162232	124
162344	121
162456	124
162568	899
162688	899
162800	899
162912	899
163024	121
163136	120
163248	124
163360	120
163472	899
163588	899
163704	899
163816	899
163928	121
164040	120
164152	121
164264	120
164380	903
164492	899
164604	899
164720	899
164832	899
164944	120
165060	124
165172	120
165284	124
165396	899
165508	899
165620	899
165736	899
165852	121
165964	121
166076	120
166188	120
166300	899
166412	899
166524	899
166636	899
166756	120
166868	124
166980	120
167092	120
167204	124
167316	899
167428	899
167540	899
167652	899
167772	121
167884	120
167996	120
168108	124
168220	899
168332	899
168444	899
168556	899
168668	120
168788	121
168900	120
169012	120
169124	899
169236	899
169348	899
169460	899
169576	899
169688	120
169804	120
169916	124
170028	120
170140	899
170256	899
170368	899
170480	899
170592	120
170704	121
170820	120
170936	120
171048	899
171160	899
171272	899
171384	899
171496	120
171608	120
171720	120
171840	120
171952	899
172064	899
172176	899
172288	899
172400	899
172512	120
172624	124
172736	120
172856	120
172968	899
173080	899
173192	899
173304	899
173416	120
173528	120
173640	124
173752	120
173864	902
173984	899
174096	899
174208	899
174320	120
174432	120
174544	124
174656	120
174768	124
174880	899
174992	899
175112	899
175224	899
175336	121
175448	120
175560	124
175672	120
175784	899
175900	899
176012	899
176128	899
176240	120
176352	121
176464	120
176580	120
176692	903
176804	899
176916	899
177028	899
177144	899
177260	120
177372	120
177484	120
177596	120
177708	899
177820	899
177932	899
178044	899
178164	120
178276	120
178388	121
178500	120
178612	899
178724	899
178836	899
178948	899
179060	120
179180	124
179292	120
179404	124
179516	120
179628	899
179740	899
179852	899
179964	899
180076	120
180196	120
180308	120
180420	120
180532	899
180644	899
180756	899
180868	899
180980	120
181096	120
181212	120
181324	120
181436	899
181548	899
181660	899
181776	899
181888	899
182000	120
182112	120
182228	121
182340	120
182456	899
182568	899
182680	899
182792	899
182904	124
183016	124
183128	120
183248	120
183360	899
183472	899
183584	899
183696	899
183808	120
183920	120
184032	124
184144	121
184264	120
184376	899
184488	899
184600	899
184712	899
184824	120
184936	120
185048	120
185160	124
185280	899
185392	899
185504	899
185616	899
185728	120
185840	120
185952	121
186064	120
186176	902
186296	899
186408	899
186520	899
186632	899
186744	120
186856	120
186968	120
187084	121
187196	899
187312	899
187424	899
187536	899
187648	121
187764	120
187876	124
187988	120
188100	899
188212	899
188328	899
188444	899
188556	120
188668	124
188780	124
188892	120
189004	121
189116	899
189228	899
189348	899
189460	899
189572	124
189684	120
189796	124
189908	124
190020	902
190132	899
190244	899
190356	902
190476	120
190588	124
190700	120
190812	124
190924	899
191036	899
191148	899
191260	899
191372	124
191492	120
191604	120
191716	120
191828	120
191940	899
192052	899
192164	899
192276	899
192388	120
192508	120
192620	124
192732	120
192844	899
192956	899
193068	899
193180	899
193292	120
193408	124
193524	121
193636	120
193748	898
193860	899
193972	899
194084	899
194200	899
194312	120
194424	120
194540	120
194652	120
194764	899
194880	899
194992	899
195104	899
195216	120
195328	120
195440	120
195556	120
195672	899
195784	899
195896	899
196008	899
196120	120
196232	120
196344	121
196456	121
196576	120
196688	899
196800	899
196912	899
197024	899
197136	120
197248	121
197360	120
197472	124
197592	899
197704	899
197816	899
197928	899
198040	120
198152	120
198264	124
198376	120
198488	903
198608	899
198720	899
198832	899
198944	899
199056	120
199168	124
199280	120
199396	124
199508	899
199624	899
199736	899
199848	899
199960	121
200076	120
200188	120
200300	120
200412	902
200524	899
200640	899
200756	899
200868	120
200980	120
201092	124
201204	120
201316	120
201428	899
201540	899
201660	899
201772	899
201884	121
201996	120
202108	124
202220	120
202332	902
202448	899
202560	899
202672	899
202784	120
202896	120
203016	120
203128	121
203240	899
203352	899
203464	899
203576	899
203688	899
203804	120
203916	124
204032	124
204144	120
204256	899
204368	899
204484	899
204596	899
204708	120
204820	120
204932	120
205048	121
205164	899
205276	902
205388	899
205500	899
205612	120
205724	120
205836	124
205948	120
206068	899
206180	899
206292	899
206404	899
206516	899
206628	124
206740	124
206852	120
206964	120
207084	899
207196	899
207308	899
207420	899
207532	121
207644	120
207756	121
207868	120
207980	903
208100	899
208212	899
208324	899
208436	120
208548	120
208660	120
208772	120
208884	120
209000	899
209116	899
209228	899
209340	899
209452	120
209564	120
209680	121
209792	120
209904	899
210016	899
210132	899
210244	899
210360	120
210472	121
210584	124
210696	120
210808	899
210920	899
211032	899
211152	899
211264	902
211376	124
211488	120
211600	120
211712	120
211824	903
211936	899
212048	902
212168	899
212280	120
212392	124
212504	121
212616	121
212728	902
212840	899
212952	899
213064	899
213184	120
213296	120
213408	120
213520	124
213632	120
213744	899
213856	899
213968	899
214080	899
214196	120
214312	124
214424	124
214536	124
214648	899
214760	897
214876	899
214988	899
215100	120
215212	120
215328	120
215440	121
215556	899
215668	899
215780	899
215892	899
216004	899
216116	120
216228	121
216348	120
216460	120
216572	899
216684	899
216796	899
216908	899
217020	120
217132	121
217244	120
217364	121
217476	899
217588	899
217700	899
217812	899
217924	120
218036	121
218148	124
218260	120
218380	783
218492	899
218604	899
218716	899
218828	899
218940	124
219052	120
219164	120
219276	120
219396	899
219508	899
219620	899
219732	899
219844	120
219956	120
220072	120
220184	120
220296	899
220412	899
220524	899
220636	899
220752	120
220864	120
220976	120
221088	120
221200	120
221312	899
221428	899
221544	899
221656	899
221768	120
221880	120
221992	121
222104	120
222216	899
222328	899
222448	899
222560	899
222672	120
222784	120
222896	124
223008	120
223120	899
223232	899
223344	899
223464	899
223576	899
223688	120
223800	124
223912	121
224024	120
224136	899
224248	899
224360	899
224480	899
224592	120
224704	121
224816	120
224928	121
225040	899
225152	899
225268	899
225380	899
225496	120
225608	121
225720	120
225832	120
225948	120
226060	899
226172	899
226284	899
226396	899
226512	120
226628	120
226740	120
226852	120
226964	899
227076	899
227188	899
227300	899
227412	120
227532	121
227644	120
227756	120
227868	902
227980	899
228092	899
228204	899
228316	899
228428	121
228548	120
228660	120
228772	120
228884	899
228996	899
229108	899
229220	899
229332	124
229444	120
229556	120
229676	120
229788	899
229900	899
230012	899
230124	899
230236	120
230348	124
230464	120
230576	121
230692	120
230804	899
230916	899
231028	899
231140	899
231252	124
